Object ID,Is Public Domain,Artist Begin Date,Artist End Date,Object Begin Date,Object End Date,Metadata Date,Department,Title,Culture,Artist Role,Artist Display Name,Artist Nationality,Medium,Dimensions,Classification,Tags
206976,True,1721,1763,1756,1768,2019-09-10,European Sculpture and Decorative Arts,Mechanical table,French,Maker|Maker,"Jean-François Oeben|Roger Vandercruse, called Lacroix",French,"Oak veneered with mahogany, kingwood, and tulipwood, with marquetry of mahogany, rosewood, holly, and various other woods; gilt-bronze mounts; imitation Japanese lacquer; replaced silk",Overall: 27 1/2 × 32 1/4 × 18 3/8 in. (69.9 × 81.9 × 46.7 cm),Woodwork-Furniture,Flowers|Tables
206977,True,1727,1799,1755,1775,2019-02-01,European Sculpture and Decorative Arts,Writing table,"French, Paris",Maker,"Roger Vandercruse, called Lacroix",French,"Oak, veneered with rosewood, endcut kingwood, banding of holly, gilt-bronze",28 3/4 x 18 1/4 x 13 1/2 in. (73 x 46.4 x 34.3cm),Woodwork-Furniture,Flowers|Tables
206984,True,1723,1798,1745,1765,2019-02-01,European Sculpture and Decorative Arts,Sofa (ottomane veilleuse),French,Maker|Maker,Jean-Baptiste II Tilliard|Jean-Baptiste I Tilliard,French|French,"Carved and gilded beechwood, upholstered in modern red velours de Gênes",40 1/4 x 78 1/2 x 30 in. (102.2 x 199.4 x 76.2cm),Woodwork-Furniture,Couches
206989,True,1743,1807,1770,1784,2019-09-10,European Sculpture and Decorative Arts,Commode à vantaux,"German, Neuwied am Rhein",Maker|Designer|Decorator|Maker,David Roentgen|Januarius Zick|Elie Gervais|Pierre Rémond,German|German,"Oak, pine, walnut, mahogany, and cherry veneered with hornbeam (partially stained), tulipwood, walnut, holly and maple (both partially stained), boxwood, mahogany, and other woods; red brocatelle marble; gilt bronze; iron, steel, and brass",35 1/4 x 53 1/2 x 27 1/4 in. (89.5 x 135.9 x 69.2cm),Woodwork-Furniture,Men|Women|Dogs
206996,True,1460,1528,1500,1525,2019-02-01,European Sculpture and Decorative Arts,Satyr,"Italian, Mantua",Artist,Antico (Pier Jacopo Alari Bonacolsi),Italian,"Bronze, with remains of dark brown lacquer",Height: 12 in. (30.5 cm),Sculpture-Bronze,Satyrs
206999,True,1496,1543,1525,1545,2019-02-01,European Sculpture and Decorative Arts,Tobias,"Italian, probably Ravenna",Artist,Severo Calzetta da Ravenna,Italian,Bronze,Overall (confirmed): 7 1/4 × 3 1/2 × 2 3/8 in. (18.4 × 8.9 × 6 cm),Sculpture-Bronze,Boys
207000,True,1496,1543,1495,1515,2019-02-01,European Sculpture and Decorative Arts,Sea monster,"probably Italian, Padua",Artist,Severo Calzetta da Ravenna,Italian,Bronze,Length: 10 in. (25.4 cm),Sculpture-Bronze,Monsters
207005,True,1529,1608,1630,1665,2019-02-01,European Sculpture and Decorative Arts,Hercules and the Erymanthian Boar,"Italian, Florence",Artist,Giambologna,Netherlandish,"Bronze, with red-brown lacquer patina",Height: 17 1/2 in. (44.5 cm),Sculpture-Bronze,Hercules|Boars
207006,True,1529,1608,1600,1615,2019-10-10,European Sculpture and Decorative Arts,The Crucified Christ: Corpus from a Cross,"Italian, Florence",Modeler|Founder,Giambologna|Antonio Susini,Netherlandish,"Bronze, with medium brown lacquer patina",Height: 14 in. (35.6 cm),Sculpture-Bronze,Cross|Jesus|Crucifixion|Christ
207007,True,1529,1608,1630,1665,2019-02-01,European Sculpture and Decorative Arts,Pacing Horse,"Italian, Florence",Artist,Giambologna,Netherlandish,"Bronze, with remains of red-brown lacquer",Overall (confirmed): 9 1/2 × 10 1/2 × 3 1/4 in. (24.1 × 26.7 × 8.3 cm),Sculpture-Bronze,Horses
207014,True,1619,1686,1630,1665,2019-05-22,European Sculpture and Decorative Arts,Christ Bearing the Cross,"Italian, Florence",Artist,Ferdinando Tacca,Italian,"Bronze, with red-brown lacquer patina",Overall (confirmed): 6 3/4 × 9 3/4 × 1 3/4 in. (17.1 × 24.8 × 4.4 cm),Sculpture-Bronze,Cross|Jesus|Crowd
207015,True,1678,1741,1715,1745,2019-04-27,European Sculpture and Decorative Arts,Vessel with three putti,"Italian, Venice",Artist,Francesco Bertos,Italian,"Bronze, with remains of black lacquer",Overall (confirmed): 15 × 9 1/4 × 6 5/8 in. (38.1 × 23.5 × 16.8 cm),Sculpture-Bronze,Trumpets|Cupid
207018,True,1608,1665,1625,1645,2019-02-01,European Sculpture and Decorative Arts,Galloping Horse,probably British,Artist,Francesco Fanelli,Italian,"Bronze, with remains of dark brown lacquer",Overall (confirmed): 5 × 7 7/8 × 2 7/8 in. (12.7 × 20 × 7.3 cm),Sculpture-Bronze,Horses
207019,True,1470,1532,1515,1535,2019-09-10,European Sculpture and Decorative Arts,Seated Satyr with a Shell,"Italian, Padua",Artist,"Andrea Briosco, called Riccio",Italian,"Bronze, with dark brown lacquer patina",Overall (confirmed): 8 1/4 × 4 5/8 × 6 1/2 in. (21 × 11.7 × 16.5 cm),Sculpture-Bronze,Satyrs|Shells
207021,True,1608,1665,1600,1699,2020-02-24,European Sculpture and Decorative Arts,David and Goliath,"Italian (Florence), probably cast in England",Artist,Francesco Fanelli,Italian,"Bronze, with dark brown lacquer patina",Overall (confirmed): 17 1/2 × 8 3/4 × 9 1/4 in. (44.5 × 22.2 × 23.5 cm),Sculpture-Bronze,Swords|David
207025,True,1540,1621,1685,1699,2019-02-01,European Sculpture and Decorative Arts,Tarquin and Lucretia,possibly French,Artist,Hubert Gerhard,German,"Bronze, with red-brown lacquer patina",Height (with base): 22 1/4 in. (56.5 cm),Sculpture-Bronze,Men|Women
207028,True,1536,1611,1600,1615,2019-02-01,European Sculpture and Decorative Arts,Bather,French,Artist,Barthélemy Prieur,French,"Bronze, with medium brown patina, and remains of dark brown lacquer",Height: 7 3/4 in. (19.7 cm),Sculpture-Bronze,Female Nudes
207029,True,1536,1611,1600,1610,2020-02-24,European Sculpture and Decorative Arts,Girl Braiding her Hair,French,Artist,Barthélemy Prieur,French,"Bronze, with red-brown lacquer patina",Height: 7 in. (17.8 cm),Sculpture-Bronze,Female Nudes|Girls
207034,True,1485,1615,1885,1915,2019-10-10,European Sculpture and Decorative Arts,Triptych with the Nativity and the Annunciation,"French, Limoges",Artist,Master of the Orléans Triptych,French,"Painted enamel on copper, partly gilt","Central panel: 8 1/2 × 8 in. (21.6 × 20.3 cm); Left and Right panels, each: 8 1/2 × 3 1/2 in. (21.6 × 8.9 cm)",Enamels,Jesus|Annunciation|Angels
207035,True,1827,1909,1871,1900,2019-02-01,European Sculpture and Decorative Arts,Miniature cabinet or house altar,probably French,Designer,Reinhold Vasters,German,Ebonized fruitwood and enameled gold,Height: 14 1/2 in. (36.8 cm),Metalwork-Gold and Platinum,Altars|Cabinets
207090,True,1720,1763,1755,1765,2019-02-01,European Sculpture and Decorative Arts,Captain Spavento,"German, Nymphenburg",Modeler|Factory,Franz Anton Bustelli|Nymphenburg Porcelain Manufactory,Swiss,Hard-paste porcelain,Height: 7 1/4 in. (18.4 cm),Ceramics-Porcelain,Sculpture|Men
207091,True,1720,1763,1755,1765,2019-10-10,European Sculpture and Decorative Arts,Pair of sugar boxes,"German, Nymphenburg",Modeler|Factory,Franz Anton Bustelli|Nymphenburg Porcelain Manufactory,Swiss,Hard-paste porcelain,Height (each): 5 5/16 in. (13.5 cm),Ceramics-Porcelain,Human Figures
207092,True,1720,1763,1755,1765,2019-02-01,European Sculpture and Decorative Arts,Figure of a seated Chinese woman,"German, Nymphenburg",Modeler|Factory,Franz Anton Bustelli|Nymphenburg Porcelain Manufactory,Swiss,Hard-paste porcelain,Height: 3 7/8 in. (9.8 cm),Ceramics-Porcelain,Women
207102,True,1733,1796,1775,1785,2019-02-01,European Sculpture and Decorative Arts,Norwegian Peasant (Bridegroom from Fanøe),"Danish, Copenhagen",Artist|Manufactory,Johann Gottfried Grund|Royal Porcelain Manufactory,Danish,Hard-paste porcelain,Height: 10 3/8 in. (26.4 cm),Ceramics-Porcelain,Men|Farmers
207103,True,1733,1796,1775,1785,2019-02-01,European Sculpture and Decorative Arts,Norwegian Peasant (Woman from Tromsø),"Danish, Copenhagen",Artist|Manufactory,Johann Gottfried Grund|Royal Porcelain Manufactory,Danish,Hard-paste porcelain,Height: 10 1/8 in. (25.7 cm),Ceramics-Porcelain,Women|Leaves
207104,True,1781,1797,1782,1792,2019-02-01,European Sculpture and Decorative Arts,Sultan and Moor,"Danish, Copenhagen",Modeler|Artist|Manufactory,Andreas Hald|Philippe Simonneau|Royal Porcelain Manufactory,French|Danish,Hard-paste porcelain,Height: 7 1/8 in. (18.1 cm),Ceramics-Porcelain,Sculpture|Men
207105,True,1781,1797,1825,1835,2019-02-01,European Sculpture and Decorative Arts,Sultana and Attendant,"Danish, Copenhagen",Modeler|Factory,Andreas Hald|Royal Porcelain Manufactory,Danish,Hard-paste porcelain,Height: 7 1/4 in. (18.4 cm),Ceramics-Porcelain,Sculpture|Men|Women
207106,True,1781,1797,1790,1800,2019-02-01,European Sculpture and Decorative Arts,Lovers with Cupids,"Danish, Copenhagen",Modeler|Factory,Andreas Hald|Royal Porcelain Manufactory,Danish,Hard-paste porcelain,Height: 9 1/4 in. (23.5 cm),Ceramics-Porcelain,Men|Lovers|Women|Cupid
207108,True,1781,1797,1781,1791,2019-02-01,European Sculpture and Decorative Arts,Pair of Gardeners,"Danish, Copenhagen",Modeler|Modeler|Factory,Andreas Hald|J.J. Smidt|Royal Porcelain Manufactory,Danish,Hard-paste porcelain,Height (.218): 8 in. (20.3 cm); Height (.219): 7 1/2 in. (19.1 cm),Ceramics-Porcelain,Sculpture|Men|Women|Plants|Gardeners
207109,True,1708,1808,1775,1785,2019-02-01,European Sculpture and Decorative Arts,The Right of Nationality,"Danish, Copenhagen",Artist|Maker|Factory,Daniel Jensen Adzer|J.J. Smidt|Royal Porcelain Manufactory,Danish,Hard-paste porcelain,Height: 8 9/16 in. (21.7 cm),Ceramics-Porcelain,Children|Women
207111,True,1746,1796,1745,1758,2019-02-01,European Sculpture and Decorative Arts,Harlequin,"German, Höchst",Factory|Modeler,Höchst Manufactory|Johann Christoph Ludwig von Lücke,German,Hard-paste porcelain,Overall (confirmed): 8 1/4 x 4 3/8 x 3 9/16 in. (21 x 11.1 x 9 cm),Ceramics-Porcelain,Men
207116,True,1720,1763,1755,1765,2019-05-22,European Sculpture and Decorative Arts,Beggar,"German, Nymphenburg",Modeler|Factory,Franz Anton Bustelli|Nymphenburg Porcelain Manufactory,Swiss,Hard-paste porcelain,Height: 6 3/4 in. (17.1 cm),Ceramics-Porcelain,Men|Dogs
207138,True,1698,1756,1722,1755,2019-03-09,European Sculpture and Decorative Arts,Chinese figure with bird,"German, Meissen with French mounts and French, Vincennes flowers",Modeler|Artist,George Fritzsche|Meissen Manufactory,German,Hard-paste porcelain with gilt-bronze mounts and soft-paste porcelain flowers,Height: 12 in. (30.5 cm),Ceramics-Porcelain,Birds|Sculpture|Men|Flowers
207147,True,1592,1635,1735,1750,2019-02-01,European Sculpture and Decorative Arts,Bagpiper,"French, Villeroy",Manufactory|Artist,Villeroy|Jacques Callot,French,Soft-paste porcelain,Height: 5 1/2 in. (14 cm),Ceramics-Porcelain,Men|Bagpipes
207149,True,1592,1635,1735,1750,2019-05-22,European Sculpture and Decorative Arts,Dwarf,"French, Villeroy",Manufactory|Artist,Villeroy|Jacques Callot,French,Tin-glazed soft-paste porcelain,Height: 6 in. (15.2 cm),Ceramics-Porcelain,Men
207157,True,1592,1635,1735,1750,2019-02-01,European Sculpture and Decorative Arts,Hunchback (one of a pair),"French, Villeroy",Artist|Manufactory,Jacques Callot|Villeroy,French,Tin-glazed soft-paste porcelain,Overall (confirmed): 4 5/8 × 2 13/16 × 2 5/8 in. (11.7 × 7.1 × 6.7 cm),Ceramics-Porcelain,Sculpture|Men
207160,True,1695,1775,1747,1763,2019-04-27,European Sculpture and Decorative Arts,The Washerwoman,"Italian, Naples (Capodimonte)",Modeler|Artist|Artist|Manufactory,Giuseppe Gricci|Charles Nicolas Cochin I|Jean Siméon Chardin|Capodimonte Porcelain Factory,French|French,Soft-paste porcelain,Height: 7 3/16 in. (18.3 cm),Ceramics-Porcelain,Boys|Women|Working
207175,True,1706,1775,1743,1753,2019-07-31,European Sculpture and Decorative Arts,Dancing Woman,"German, Meissen",Modeler|Factory|Modeler,Johann Joachim Kändler|Meissen Manufactory|Friedrich Elias Meyer,German|German,"Hard-paste porcelain, gilt-bronze",Height: 11 3/4 in. (29.8 cm),Ceramics-Porcelain,Women|Dancing
207178,True,1706,1775,1733,1750,2019-03-09,European Sculpture and Decorative Arts,The Trinket Seller,"German, Meissen",Modeler|Factory,Johann Joachim Kändler|Meissen Manufactory,German|German,Hard-paste porcelain,Height: 9 3/16 in. (23.3 cm),Ceramics-Porcelain,Men|Women
207179,True,1706,1775,1737,1737,2019-02-01,European Sculpture and Decorative Arts,Lovers with a Birdcage,"German, Meissen",Modeler|Factory,Johann Joachim Kändler|Meissen Manufactory,German|German,Hard-paste porcelain,H. 4-7/8 in. (12.4 cm),Ceramics-Porcelain,Couples|Men|Lovers|Women
207184,True,1695,1749,1743,1743,2019-02-01,European Sculpture and Decorative Arts,Harlequin with Bird and Cat,"German, Meissen",Modeler|Factory,Johann Friedrich Eberlein|Meissen Manufactory,German,Hard-paste porcelain,Height: 5 1/2 in. (14 cm),Ceramics-Porcelain,Birds|Men|Cats
207190,True,1706,1775,1727,1745,2019-02-01,European Sculpture and Decorative Arts,Monkey,"German, Meissen",Modeler|Factory,Johann Joachim Kändler|Meissen Manufactory,German|German,Hard-paste porcelain,Height: 9 1/2 in. (24.1 cm),Ceramics-Porcelain,Monkeys
207191,True,1706,1775,1731,1741,2019-02-01,European Sculpture and Decorative Arts,The Thrown Kiss,"German, Meissen",Modeler|Factory|Artist|Artist,Johann Joachim Kändler|Meissen Manufactory|Jean-Baptiste Joseph Pater|Pierre Filloeul,German|German|French|French,Hard-paste porcelain,Height (.311- woman): 5 7/16 in. (13.8 cm); Height (.312- man): 5 3/4 in. (14.6 cm),Ceramics-Porcelain,Sculpture|Men|Women|Flowers|Leaves
207193,True,1695,1749,1730,1740,2019-02-01,European Sculpture and Decorative Arts,Peasant Dancers,"German, Meissen",Modeler|Factory,Johann Friedrich Eberlein|Meissen Manufactory,German,Hard-paste porcelain,Height: 6 in. (15.2 cm),Ceramics-Porcelain,Sculpture|Men|Women|Dancing|Dancers
207196,True,1706,1775,1737,1747,2019-02-01,European Sculpture and Decorative Arts,Satirical group,"German, Meissen",Modeler|Factory,Johann Joachim Kändler|Meissen Manufactory,German|German,Hard-paste porcelain,Height: 9 1/4 in. (23.5 cm),Ceramics-Porcelain,Sculpture|Infants|Men|Women
207197,True,1677,1740,1708,1718,2020-02-24,European Sculpture and Decorative Arts,Augustus the Strong,German,Modeler|Factory|Factory director,Johann Joachim Kretzschmar|Meissen Manufactory|Böttger Period,German,Stoneware,Height: 4 7/16 in. (11.3 cm),Ceramics-Pottery,Men|Portraits
207198,True,1706,1775,1732,1742,2019-02-01,European Sculpture and Decorative Arts,Chinese Couple,"German, Meissen",Modeler|Factory,Johann Joachim Kändler|Meissen Manufactory,German|German,Hard-paste porcelain,Height (each): 7 1/16 in. (17.9 cm),Ceramics-Porcelain,Birds|Sculpture|Couples|Men|Women
207199,True,1695,1749,1735,1750,2019-04-27,European Sculpture and Decorative Arts,Chinese couple as incense containers,"German, Meissen",Modeler|Factory,Johann Friedrich Eberlein|Meissen Manufactory,German,Hard-paste porcelain,Height (.321): 6 5/8 in. (16.8 cm); Height (.322): 6 3/16 in. (15.7 cm),Ceramics-Porcelain,Couples|Men|Women|Monkeys
207200,True,1695,1749,1733,1743,2019-05-14,European Sculpture and Decorative Arts,Sauceboat (part of a service),"German, Meissen",Modeler|Factory,Johann Friedrich Eberlein|Meissen Manufactory,German,Hard-paste porcelain,Overall: 7 1/2 x 9 5/8 x 6 7/8 in. (19.1 x 24.4 x 17.5 cm),Ceramics-Porcelain,Putti|Swans
207203,True,1706,1775,1739,1749,2019-02-01,European Sculpture and Decorative Arts,Couple Drinking Chocolate,"German, Meissen",Modeler|Factory,Johann Joachim Kändler|Meissen Manufactory,German|German,Hard-paste porcelain,Height: 5 1/2 in. (14 cm),Ceramics-Porcelain,Animals|Couples|Men|Women|Drinking
207205,True,1706,1775,1732,1742,2019-04-27,European Sculpture and Decorative Arts,Oil or vinegar cruet,"German, Meissen",Modeler|Factory,Johann Joachim Kändler|Meissen Manufactory,German|German,Hard-paste porcelain,Height: 6 7/8 in. (17.5 cm),Ceramics-Porcelain,Women|Roosters
207206,True,1706,1775,1732,1742,2019-08-22,European Sculpture and Decorative Arts,Oil or vinegar cruet,"German, Meissen",Modeler|Factory,Johann Joachim Kändler|Meissen Manufactory,German|German,Hard-paste porcelain,Height: 8 3/16 in. (20.8 cm),Ceramics-Porcelain,Chinoiserie|Men|Roosters
207208,False,1706,1775,1800,1899,2019-02-01,European Sculpture and Decorative Arts,The Muse Thalia and Infant Harlequin,"German, Meissen",Modeler|Factory,Johann Joachim Kändler|Meissen Manufactory,German|German,Hard-paste porcelain,Height: 16 3/4 in. (42.5 cm),Ceramics-Porcelain,Children|Muses
207209,True,1737,1896,1755,1765,2019-04-27,European Sculpture and Decorative Arts,Snuffbox,"Italian, Florence",Factory,Doccia Porcelain Manufactory,Italian,"Hard-paste porcelain, gold",Width: 3 5/16 in. (8.4 cm),Ceramics-Porcelain,Birds|Female Nudes|Trees
207218,True,1711,1786,1740,1755,2019-08-19,European Sculpture and Decorative Arts,Double snuffbox,"German, Meissen",Decorator|Factory,Johann Martin Heinrici|Meissen Manufactory,German,"Hard-paste porcelain, gold, mother-of-pearl",H. 2 5/8 in. (6.7 cm),Ceramics-Porcelain,Ships
207236,True,1714,1754,1725,1740,2019-04-27,European Sculpture and Decorative Arts,Snuffbox,"German, Meissen",Decorator|Manufactory,Adam Friedrich von Löwenfinck|Meissen Manufactory,German,"Hard-paste porcelain, gold",Diameter: 2 1/4 in. (5.7 cm),Ceramics-Porcelain,Birds|Men|Women|Boats
207237,True,1714,1754,1725,1740,2019-04-27,European Sculpture and Decorative Arts,Snuffbox,"German, Meissen",Decorator|Manufactory,Adam Friedrich von Löwenfinck|Meissen Manufactory,German,"Hard-paste porcelain, gold",Diameter: 2 3/16 in. (5.6 cm),Ceramics-Porcelain,Boys|Rowing|Boats
207242,True,1737,1896,1745,1760,2019-10-10,European Sculpture and Decorative Arts,Snuffbox,"Italian, Florence",Factory,Doccia Porcelain Manufactory,Italian,"Hard-paste porcelain, gold",Width: 2 7/8 in. (7.3 cm),Ceramics-Porcelain,Human Figures
207253,True,1827,1909,1865,1900,2019-02-01,European Sculpture and Decorative Arts,Pendant in the form of a mermaid,German or French,Designer,Reinhold Vasters,German,Baroque pearl with enameled gold mounts set with diamonds and with pendant pearls,Height: 4 7/8 in. (12.4 cm),Metalwork-Gold and Platinum|Jewelry,Pendants|Mermaids
207256,True,1827,1909,1865,1900,2019-10-10,European Sculpture and Decorative Arts,Pendant with Scenes from the Life of Christ and Two Saints,German or French,Designer,Reinhold Vasters,German,Verre eglomisé with enameled gold mounts and with a pendant pearl,Height: 5 1/4 in. (13.3 cm),Metalwork-Gold and Platinum|Jewelry,Pendants|Saints|Christ
207258,True,1827,1909,1865,1900,2019-08-22,European Sculpture and Decorative Arts,Pendant with a Triton Riding a Unicorn-like Sea Creature,probably German or French,Designer,Reinhold Vasters,German,"Baroque pearl mounted with enameled gold set with pearls, emeralds and rubies and with pendent pearls",Height: 4 1/2 in. (11.4 cm),Metalwork-Gold and Platinum|Jewelry,Triton|Unicorns
207260,True,1827,1909,1850,1899,2019-10-10,European Sculpture and Decorative Arts,The Sacrifice of Isaac,probably French or German,Designer,Reinhold Vasters,German,"Enameled gold set with emeralds, rubies, and pearls and with pendant pearls",Height: 7 1/8 in. (18.1 cm),Metalwork-Gold and Platinum|Jewelry,Rams|Abraham|Angels
207285,True,1769,1851,1815,1825,2019-10-10,European Sculpture and Decorative Arts,Views of Vienna,"Austrian, Vienna",Enameler|Maker,Anton Kothgasser|Balthasar Wigand,Austrian,"Glass, enameled; wood, steel, mother-of-pearl",Height: 15 3/8 in. (39.1 cm),Glass,Buildings|Cities|Streets|Human Figures
207294,True,1621,1670,1650,1660,2019-02-01,European Sculpture and Decorative Arts,Beaker (Schwarzlot cup),"German, Nuremberg",Decorator,Johann Schaper,German,Glass,Height: 3 in. (7.6 cm),Glass,Houses|Beakers
