Object ID,Department,Title,Culture,Artist Role,Artist Display Name,Artist Nationality,Medium,Dimensions,Classification,Tags
460337,Robert Lehman Collection,Boat on the Sumida,Japanese,Artist,Utagawa Hiroshige,Japanese,Print,"Sheet: 16.9 cm x 22.8 cm, Image 16.9 cm x 22.6 cm",Prints,Landscapes|Boats
460342,Robert Lehman Collection,Coronation of the Virgin,"France, probably Paris",Artist,France,France,Tempera and gold leaf on parchment,"5 x 3 5/8 in. (12.7 x 9.2cm)
Miniature: 2 5/8 x 1 3/4 in. (6.7 x 4.5cm)",Manuscripts and Illuminations,Angels|Virgin Mary
460440,Robert Lehman Collection,Candelabra Supported by Putti,"Italian, Venice",Artist|Artist,Niccolò Roccatagliata|Sebastiano Nicolini,Italian,"Copper alloy,  with a black lacquer or wax patina.",H. 57.5 cm (excluding prickets).,Metalwork,Putti
460519,Robert Lehman Collection,Triptych: The Last Judgment,French,Artist,Master of the Orléans Triptych,French,"Painted enamels on copper, partly gilded.",Center plaque 25 x 22 cm; left plaque 25 x 10 cm; right plaque 25 x 10 cm,Enamels,Angels|Christ|Last Judgement
460799,Robert Lehman Collection,Saint Michael Presenting a Donor to Christ as Salvator Mundi,"Southern Netherlands, probably Bruges",Artist,Southern Netherlands,Southern Netherlands,Tempera and gold leaf on parchment,6 5/8 x 3 7/8 in. (16.8 x 9.9 cm),Manuscripts and Illuminations,Angels|Christ|Dragons
460872,Robert Lehman Collection,Saint Matthew,Southern Netherlands or Northern France,Artist|Artist,Southern Netherlands|Northern France,Southern Netherlands|Northern France,Alabaster,"H. 34.1 cm (excluding base), h. 6.4 cm (base).",Sculpture-Alabaster,Saint Matthew
460902,Robert Lehman Collection,Saint Simon,Southern Netherlands or Northern France,Artist|Artist,Southern Netherlands|Northern France,Southern Netherlands|Northern France,Alabaster,"H. 34.1 cm (excluding base), h. 6.4 cm (base).",Sculpture-Alabaster,Men|Saints
460908,Robert Lehman Collection,Statue: Christ,Southern Netherlands or Northern France,Artist|Artist,Southern Netherlands|Northern France,Southern Netherlands|Northern France,Alabaster,"H. 34.1 cm (excluding base), h. 6.4 cm (base).",Sculpture-Alabaster,Christ
460916,Robert Lehman Collection,Saint Paul,Southern Netherlandish or Northern France,Artist|Artist,Southern Netherlands|Northern France,Southern Netherlands|Northern France,Alabaster,"H. 34.1 cm (excluding base), h. 6.4 cm (base).",Sculpture-Alabaster,Saint Paul
460989,Robert Lehman Collection,Triptych,"Italian, Tuscan",Artist,Tuscany,Tuscany,Poplar ,17 1/2 x 18 3/4 in. (44.5 x 47.6cm),Frames,Madonna and Child|Crucifixion
461008,Robert Lehman Collection,The Crucifixion,"German, possibly Mainz and/or Cologne",Artist,Housebook Master,German,Tempera on parchment,6 5/8 x 4 13/16 in. (16.8 x 12.2cm),Manuscripts and Illuminations,Skulls|Dogs|Crucifixion|Christ|Virgin Mary
461011,Robert Lehman Collection,All Saints in an Initial E or O,"Italian, Siena",Artist,Osservanza Master,Italian,Tempera and gold on parchment,6 11/16 x 5 1/2 in. (17 x 14cm),Manuscripts and Illuminations,Virgin Mary|Saints
461016,Robert Lehman Collection,The Crucifixion,"Southern Netherlandish,",Artist,Monogrammist IM,"Southern Netherlands, Ghent ",Tempera on parchment,"10 5/8 x 7 1/2 in. (27 x 19cm)
Miniature: 10 1/2 x 7 5/16 in. (26.6 x 18.5cm)",Manuscripts and Illuminations,Crucifixion|Christ|Virgin Mary
461036,Robert Lehman Collection,Christ's Entry into Jerusalem,"probably Southern Netherlandish, Bruges",Artist,Southern Netherlands,Southern Netherlands,Tempera and gold  leaf on parchment,"10 13/16 x 7 1/4 in. (27.4 x 18.4cm)
Miniature: 6 1/8 x 4 7/8 in. (15.6 x 12.4cm)",Manuscripts and Illuminations,Christ|Cities|Horse Riding
461105,Robert Lehman Collection,Saint John the Evangelist,Southern Netherlands or Northern France,Artist|Artist,Southern Netherlands|Northern France,Southern Netherlands|Northern France,Alabaster,"H. 35 cm (excluding base), h. 6.4 cm (base).",Sculpture-Alabaster,Saint John the Evangelist
461117,Robert Lehman Collection,Ewer in the Shape of a Sitting Dog,"Italian, Milan and German (Aachen) or French (Paris)",Artist|Artist|Artist,Italian|Alfred André|Reinhold Vasters,French,"Rock crystal, cut on the wheel, enameled gold, rubies, and reverse-painted and gilded glass (verre églomisé).",H. 24 cm,"Jewelry, Precious Metals and Precious Stones",Dogs
461124,Robert Lehman Collection,Saint  Anthony,"French, probably Provence",Artist,France,France,Tempera and liquid gold on parchment,"6 1/4 x 4 1/4 in. (15.8 x 10.8cm)
Miniature: 2 15/16 x 2 15/16 in. (7.5 x 7.4cm)",Manuscripts and Illuminations,Reading|Sheep
461127,Robert Lehman Collection,Adoration of the Magi,Southern German or Austrian,Artist,Southern Germany or Austria,Southern Germany or Austria,Tempera and gold and silver leaf on parchment,6 9/16 x 5 3/16 in. (16.7 x 13.1cm),Manuscripts and Illuminations,Jesus|Adoration of the Magi|Virgin Mary
461140,Robert Lehman Collection,Pendant with Fortuna,"France, Paris",Artist,Alfred André,French,"enameled gold, baroque pearl, rubies and diamonds.",H. 12.5 cm; w. 5 cm,"Jewelry, Precious Metals and Precious Stones",Female Nudes
461161,Robert Lehman Collection,Virgin and Child,"French, Lyons",Artist,Master of Guillaume Lambert,French,Tempera and gold leaf on parchment,5 1/4 x 3 1/4 in. (13.4 x 8.2cm); Miniature: 4 9/16 x 2 3/8 in. (11.6 x 6.1 cm),Manuscripts and Illuminations,Madonna and Child
461162,Robert Lehman Collection,Strolling Couple with a Dog,French,Artist,Gandolphe Jean Emile Francis Moutier,French,Graphite on faded green laid paper,169 x 107 mm,Drawings,Men|Women|Dogs
461166,Robert Lehman Collection,Saint Matthew,Brabant (Diest or Leuven),Artist,Brabant (Diest or Leuven),Brabant (Diest or Leuven),Walnut (solid) with later polychromy and gilding.,H. 67.3 cm.,Sculpture-Wood,Saint Matthew
461186,Robert Lehman Collection,Hudson River Scene,American,Artist,"French or American Artist (possibly Victor de Grailly, Paris, 1804–1889)",French or American,Oil on wood,10 x 12 in. (25.4 x 30.5 cm),Paintings,Landscapes|Rivers
461283,Robert Lehman Collection,Self-sacrifice of Marcus Curtius,"German, Munich",Artist,Paulus Willemsz. van Vianen,Netherlandish,Gilt copper alloy; incused cast,"16.6 x 17.2 cm, wt. 361.26 g.",Plaquettes,Men|Cities|Horse Riding
461298,Robert Lehman Collection,The Trinity in an Initial B,"Italian, Siena",Artist,Master of the Codex Rossiano,Sienese,Tempera and gold on parchment,"Cutting: 10 9/16 x 10 1/16 in. (26.8 x 25.5cm)
Initial: 10 x 9 9/16 in. (25.4 x 24.3cm)
Stave: 1 7/16 in. (3.6cm)",Manuscripts and Illuminations,Angels
461668,Robert Lehman Collection,Vase with Flowers (Strelitzia),French,Artist,Roger Bezombes,French,"Oil and papier collé, on board",25 5/8 x 21 1/4 in. (65.1 x 54 cm),Paintings,Flowers
462294,Robert Lehman Collection,Untitled (Horse Cart/Brooklyn Bridge),"American, New York",Artist,Ludwig Bemelmans,"American, born Austria-Hungary",lithograph,30  x 21 1/2 in. unframed,Prints,Bridges|Horses|Carts
462597,Robert Lehman Collection,"Silver Tureen (a), lid (b) and liner (c) [pair with 1975.1.2561a,b]","French, Paris",Artist,Etienne-Jacques Marcq,French,"Silver, cast in several parts and soldered together.","Height: 26.5 cm.
Width: 39 cm.
D.: 24.3 cm.
Liner, height: 11.5 cm.; width: 32.3 cm.; d.: 21.3 cm.",Metalwork-Silver,Coat of Arms
462598,Robert Lehman Collection,"Silver Tureen (a), lid (b) [pair with 1975.1.2560a-c]","French, Paris",Artist,Etienne-Jacques Marcq,French,"Silver, cast in several parts and soldered together.","Height: 26.3 cm.
Width: 39 cm.
D.: 24 cm.",Metalwork-Silver,Fish|Coat of Arms
463161,Medieval Art,Shrine of Saint Patrick's Tooth,Irish,Maker,Elkington & Co.,British,"Bronze, gilt, gem stones",12 x 9 1/4 x 2 1/2 in.  (30.5 x 23.5 x 6.4 cm),Reproductions-Metalwork,Human Figures|Harps
463180,Medieval Art,Altar Shrine with Four Saints,Italian,Artist,Italian (Venetian) Painter,Italian,Oil and gold leaf on wood panel,"Overall (a-cabinet with wings closed): 49 1/4 x 28 1/2 x 10 1/4 in. (125.1 x 72.4 x 26 cm)
Overall (with wings open): 49 1/4 x 56 3/4 x 10 1/4 in. (125.1 x 144.1 x 26 cm)
Left wing: 49 1/4 x 14 x 1 1/4 in. (125.1 x 35.6 x 3.2 cm)
right wing: 49 1/4 x 14 3/8 x 1 1/4 in. (125.1 x 36.5 x 3.2 cm)
Virgin and Child: 18 5/16 x 10 3/4 x 3 3/4 in. (46.5 x 27.3 x 9.5 cm)",Paintings-Panels,Altars|Saints
463192,The Cloisters,Altar Predella and Socle of Archbishop Don Dalmau de Mur y Cervelló,Spanish,Artist,Francí Gomar,Spanish,Alabaster with traces of paint and gilding,107 x 183 x 26 1/4 in. (271.8 x 464.8 x 66.7 cm),Sculpture-Stone,Angels|Christ|Saint Paul|Coat of Arms
463377,The Cloisters,Altarpiece (retablo) with Scenes from the Passion,Spanish,Artist,Master Morata,Spanish,"Tempera, gilt, wood","Overall: 56 x 120 3/4 x 3 in., 178lb. (142.2 x 306.7 x 7.6 cm, 80740.3g)",Paintings-Panels,Judas|Christ|Men|Women
463414,Medieval Art,Pilaster of Angels Sounding Trumpets from the Parapet of a Pulpit,Central Italian,Artist,Giovanni Pisano,Italian,"Marble (Lunense from Carrara), traces of paint",Overall: 33 1/2 x 7 1/8 x 6 1/2 in. (85.1 x 18.1 x 16.5 cm),Sculpture-Stone,Angels|Trumpets
463415,Medieval Art,Pilaster of Angels Sounding Trumpets from the Parapet of a Pulpit,Central Italian,Artist,Giovanni Pisano,Italian,"Marble (Lunense from Carrara), traces of paint",Overall: 33 5/8 x 9 1/8 x 7 in. (85.4 x 23.2 x 17.8 cm),Sculpture-Stone,Angels|Music|Trumpets
463542,Medieval Art,"Manuscript Illumination with the Assumption of the Virgin in an Initial A, from an Antiphonary",Italian,Artist,Cosmè Tura (Cosimo di Domenico di Bonaventura),Italian,"Tempera, ink, and gold on parchment","Overall: 17 5/16 x 12 1/8 in. (43.9 x 30.8 cm)
illumination: 7 9/16 x 6 5/8 in. (19.2 x 16.9 cm)
Mat size: 21 15/16 x 16 in. (55.7 x 40.6 cm)",Manuscripts and Illuminations,Men|Women|Dragons|Assumption of the Virgin
463543,Medieval Art,"Manuscript Illumination with All Saints in an Initial V, from an Antiphonary",Italian,Artist,Cosmè Tura (Cosimo di Domenico di Bonaventura),Italian,"Tempera, ink, and gold on parchment","Overall: 14 1/2 x 12 1/8 in. (36.8 x 30.8 cm)
Illumination: 7 3/8 x 6 5/16 in. (18.7 x 16 cm)
Mat Size: 22 x 16 in. (55.9 x 40.6 cm)",Manuscripts and Illuminations,Saints
463544,Medieval Art,"Manuscript Illumination with the Assumption of the Virgin in an Initial G, from a Gradual",Italian,Artist,Cosmè Tura (Cosimo di Domenico di Bonaventura),Italian,"Tempera, ink, and gold on parchment","Overall: 12 5/16 x 13 9/16 in. (31.2 x 34.5 cm)
Illumination: 7 1/16 x 6 5/8 in. (17.9 x 16.8 cm)
Mat size: 16 x 21 15/16 in. (40.6 x 55.7 cm)",Manuscripts and Illuminations,Virgin Mary|Tombs|Apostles
463545,Medieval Art,"Manuscript Illumination with the Presentation in the Temple in an Initial S, from a Gradual",Italian,Artist,Cosmè Tura (Cosimo di Domenico di Bonaventura),Italian,"Tempera, ink, and gold on parchment","Overall: 11 1/4 x 13 9/16 in. (28.5 x 34.4 cm)
Illumination: 7 1/16 x 6 1/2 in. (18 x 16.5 cm)
Mat size: 16 x 21 15/16 in. (40.6 x 55.7 cm)",Manuscripts and Illuminations,Infants|Men|Women
463555,Medieval Art,Baptism of Christ,German,Artist,Veit Stoss,German,Limewood with paint and gilding,"48 × 40 × 3 in. (121.9 × 101.6 × 7.6 cm)
Mount (Back board with shelf and 2 clips): 52 × 44 × 3 5/8 in., 90 lb. (132.1 × 111.8 × 9.2 cm, 40.8 kg)",Sculpture-Wood,Angels|Christ|Baptism of Christ
463602,Medieval Art,"Manuscript Illumination with Scenes of Easter in an Initial A, from an Antiphonary",Italian,Artist,Nerius,"Italian, Bolognese","Tempera, ink, and gold on parchment","Overall: 9 7/16 x 9 3/8 in. (23.9 x 23.8 cm)
Stave Ht.: 1 1/16 in. (2.7 cm)
between stave ht.: 1 1/8 in. (2.8 cm)
Mat size: 19 1/4 x 14 1/4 in. (48.9 x 36.2 cm)",Manuscripts and Illuminations,Angels|Christ|Men|Women
463603,Medieval Art,"Manuscript Illumination with the Virgin and Child in an Initial S, from an Antiphonary",Italian,Artist,Master of the Franciscan Breviary,Italian,"Tempera, ink, and gold on parchment","Overall: 6 15/16 x 6 1/4 in. (17.6 x 15.8 cm)
Illumination: 5 3/8 x 5 in. (13.6 x 12.7 cm)
Stave Ht.: 1 1/4 in. (3.2 cm)
between stave ht.: 1 5/16 in. (3.4 cm)
Mat: 19 3/16 x 14 3/16 in. (48.7 x 36.1 cm)",Manuscripts and Illuminations,Madonna and Child
463604,Medieval Art,"Manuscript Illumination with David in Prayer in an Initial M, from a Psalter",Italian,Artist,Girolamo dai Libri,Italian,"Tempera, ink, and gold on parchment","Overall: 8 15/16 x 6 1/4 in. (22.7 x 15.9 cm)
Illumination: 3 3/16 x 3 1/8 in. (8.1 x 8 cm)
Mat: 19 3/16 x 14 3/16 in. (48.7 x 36.1 cm)",Manuscripts and Illuminations,Praying|David
463605,Medieval Art,"Manuscript Illumination with Singing Monks in an Initial D, from a Psalter",Italian,Artist,Girolamo dai Libri,Italian,"Tempera, ink, and gold on parchment","Overall: 9 1/16 x 7 in. (23 x 17.8 cm)
Illumination: 4 x 4 1/8 in. (10.2 x 10.5 cm)
Mat size: 19 1/4 x 14 1/4 in. (48.9 x 36.2 cm)",Manuscripts and Illuminations,Singing|Monks
463755,Medieval Art,Nativity,French,Artist,Antoine Le Moiturier,French,Limestone with later paint and gilding,Overall: 17 3/4 x 25 7/8 x 7 1/4 in. (45.1 x 65.7 x 18.4 cm),Sculpture-Stone,Nativity|Angels|Virgin Mary|Saint Joseph|Jesus
463787,Medieval Art,Saint George Slaying the Dragon,Austrian,Artist,Michael Pacher,Austrian or German,"Wood, paint, gilding","Overall: 53 3/8 x 16 1/8 x 13 3/4 in. (135.6 x 41 x 34.9 cm)
Ht. without spear or base: 42 1/4 in. (107.3 cm)
Base: 3 1/4 x 12 1/2 x 10 in. (8.3 x 31.8 x 25.4 cm)",Sculpture-Wood,Spears
463816,Medieval Art,Meeting of Saints Joachim and Anne at the Golden Gate,North German,Artist,Benedikt Dreyer,German,Oak with polychromy and gilding,Overall: 23 x 19 1/4 x 4 7/8 in. (58.4 x 48.9 x 12.4 cm),Sculpture-Wood,Saint Anne
463958,The Cloisters,Altar Predella and Socle of Archbishop Don Dalmau de Mur y Cervelló,Spanish,Artist,Francí Gomar,Spanish,Alabaster,7 3/4 × 7 1/2 × 6 1/4 in. (19.7 × 19.1 × 15.9 cm),Sculpture-Stone,Architecture|Coat of Arms
464127,Medieval Art,Reliquary Bust of Saint Catherine of Alexandria,German,Artist,Niclaus Gerhaert von Leyden,North Netherlandish,Walnut with paint and gilding; limewood base,Overall: 18 5/8 x 17 5/8 x 10 1/8 in. (47.3 x 44.8 x 25.7 cm),Sculpture-Wood,Saint Catherine
464128,Medieval Art,Reliquary Bust of Saint Barbara,German,Artist,Niclaus Gerhaert von Leyden,North Netherlandish,Walnut with paint and gilding,Overall: 19 7/8 x 17 1/2 x 10 7/8 in. (50.5 x 44.5 x 27.6 cm),Sculpture-Wood,Sculpture|Women
464369,Medieval Art,Mourner,French,Artist|Artist,Etienne Bobillet|Paul Mosselman,Franco-Netherlandish|Franco-Netherlandish,Alabaster with traces of gilding,Overall: 15 3/16 x 5 7/16 x 3 5/8 in. (38.6 x 13.8 x 9.2 cm),Sculpture-Stone,Books|Portraits
464371,Medieval Art,Angel of the Annunciation,South Netherlandish or French,Artist,Jean de Liège,Franco-Netherlandish,Marble,"Overall: 24 x 8 3/4 x 6 1/2 in. (61 x 22.2 x 16.5 cm)
diam. of hole for a mounting pin: 2 3/8 x 3/8 in. (6 x 1 cm)",Sculpture-Stone,Angels
464453,Medieval Art,Altarpiece,North Italian,Artist,Baldassare degli Embriachi,Italian,"Bone framed with intarsia and horn, traces of paint and gilding",without wooden base: 50 1/2 x 60 1/2 in.  (128.3 x 153.7 cm),Ivories-Bone,Christ|Saint John the Baptist|Saint John the Evangelist|Crucifixion
464455,Medieval Art,Panels from Two Caskets,Italian,Artist,Baldassare degli Embriachi,Italian,"Bone and Certosina (inlays of stained woods, bone and horn) with traces of gilding","Overall: 81 3/4 × 70 7/8 × 3 3/8 in. (207.7 × 180 × 8.5 cm)
Other ((a) central panel): 67 1/8 × 70 7/8 × 3 3/8 in. (170.5 × 180 × 8.5 cm)
Other ((b) pediment): 14 5/8 × 68 3/4 × 3 1/4 in. (37.2 × 174.6 × 8.2 cm)",Ivories-Bone,Animals|Men|Women
464605,Medieval Art,Scenes from the Life of Christ,Spanish,Artist,Gil de Siloe,Spanish,Walnut,Overall: 33 1/2 x 22 x 5 1/2 in. (85.1 x 55.9 x 14 cm),Sculpture-Wood,Bearing the Cross|Crucifixion|Entombment
465937,Medieval Art,Lectern for the Reading of the Gospels with the Eagle of Saint John the Evangelist,Italian,Artist,Giovanni Pisano,Italian,Marble,Overall: 27 3/4 x 24 3/16 x 16in. (70.5 x 61.5 x 40.6cm),Sculpture-Stone,Eagles|Saint John the Evangelist
466287,The Cloisters,Standing Virgin and Child,Austrian,Artist,Niclaus Gerhaert von Leyden,North Netherlandish,"Boxwood, tinted lips and eyes",13 1/4 x 5 1/8 x 3 9/16 in. (33.6 x 13 x 9.1 cm),Sculpture-Wood,Madonna and Child
466326,Medieval Art,Pilaster (Tetramorph) from the Parapet of a Pulpit with Symbol of the Evangelists,Central Italian,Artist,Giovanni Pisano,Italian,"Marble (Lunense marble from Carrara), traces of paint","Overall: 33 3/4 x 13 3/4 x 9 in. (85.7 x 34.9 x 22.9 cm)
pin in base: 3 1/16 x 13/16 in. (7.7 x 2.1 cm)",Sculpture-Stone,Lions|Angels
466330,Medieval Art,"Manuscript Illumination with the Birth of the Virgin in an Initial G, from a Gradual",Italian,Artist,Don Silvestro de' Gherarducci,Italian,"Tempera, ink, and gold on parchment","Overall: 11 1/2 x 11 3/4 in. (29.2 x 29.8 cm)
Mat Size: 22 x 16 in. (55.9 x 40.6 cm)",Manuscripts and Illuminations,Virgin Mary|Saint Anne|Birth
466331,Medieval Art,Saint Mary Magdalen,South Netherlandish,Artist,Jean de Liège,Franco-Netherlandish,Marble,Overall: 15 9/16 x 4 1/8 x 2 5/8 in. (39.6 x 10.4 x 6.7 cm),Sculpture-Stone,Sculpture
466663,Medieval Art,Griffin and Other Monster,Spanish,Artist,Gil de Siloe,Spanish,Alabaster,Overall: 18 5/16 x 9 7/8 x 9 1/4 in. (46.5 x 25.1 x 23.5 cm),Sculpture,Monsters
466677,Medieval Art,"Manuscript Leaf with Adoration of the Holy Name, from a Book of Hours",South Netherlandish,Artist,Simon Bening,Netherlandish,"Tempera, ink and shell gold on parchment","5 7/8 x 4 3/16 in. (15 x 10.6 cm)
Mat: 12 × 10 in. (30.5 × 25.4 cm)",Manuscripts and Illuminations,Doves|Angels|Christ
467412,Medieval Art,"Manuscript Illumination with Saint Stephen in an Initial S, from an Antiphonary",Italian,Artist,Master of the Brussels Initials,Italian,"Tempera, ink, and gold on parchment","Overall: 5 3/16 x 4 15/16 in. (13.1 x 12.6 cm)
Study mat: 11 15/16 x 9 15/16 in. (30.4 x 25.3 cm)",Manuscripts and Illuminations,Books
467415,Medieval Art,"Manuscript Illumination with the Visitation in an Initial D, from a Choir Book",French,Artist,Spanish Forger,French,"Tempera, ink, and gold on parchment","Overall: 6 7/8 x 4 1/2 in. (17.5 x 11.5 cm)
Mat size: 19 3/16 x 14 3/16 in. (48.8 x 36.1 cm)",Manuscripts and Illuminations,Visitation|Virgin Mary
467680,Medieval Art,Andromache and Priam Urging Hector Not to Go to War (from Scenes from the Story of the Trojan War),South Netherlandish,Artist,Pasquier Grenier of Tournai,Burgundian,"Wool warp, wool wefts with a few silk wefts.",Overall: 190 x 104in. (482.6 x 264.2cm),Textiles-Tapestries,Horses|Men|Women
467705,Medieval Art,"Tomb Effigy Bust of Marie de France (1327-41), daughter of Charles IV of France and Jeanne d'Evreux",French,Artist,Jean de Liège,Franco-Netherlandish,Marble with lead inlays,Overall (without base): 12 1/4 x 12 3/4 x 6 3/16 in. (31.1 x 32.4 x 15.7 cm),Sculpture-Stone,Heads|Women
467776,Medieval Art,Plaque with the Raising of Lazarus,French,Artist,Jean Pénicaud I,French,"Painted enamel, copper",Overall: 10 9/16 x 9 5/16 x 1/16 in. (26.8 x 23.6 x 0.2 cm),Enamels-Painted,Christ|Men|Women
467781,Medieval Art,Plaque with the Crucifixion,French,Artist,Nardon Pénicaud,French,"Painted enamel, copper",Overall: 6 15/16 x 6 1/8 x 1/16 in. (17.6 x 15.5 x 0.2 cm),Enamels-Painted,Mary Magdalene|Virgin Mary|Crucifixion
